target_rent_kzt,area_m2,rooms,lat,lon,year_built,floor_current,floors_total,ceiling_height_m,photo_count,has_photo,has_complex_id,has_microdistrict,complex_listing_count,floor_ratio,building_age,area_per_room,is_first_floor,is_last_floor,dist_to_center_km,bus_stops_count_1000m,bus_stops_count_300m,bus_stops_count_500m,bus_stops_mean_dist_km_3,bus_stops_mean_dist_km_5,bus_stops_nearest_dist_m,clinics_count_1000m,clinics_count_300m,clinics_count_500m,clinics_mean_dist_km_3,clinics_mean_dist_km_5,clinics_nearest_dist_m,dentistry_count_1000m,dentistry_count_300m,dentistry_count_500m,dentistry_mean_dist_km_3,dentistry_mean_dist_km_5,dentistry_nearest_dist_m,energy_count_1000m,energy_count_300m,energy_count_500m,energy_mean_dist_km_3,energy_mean_dist_km_5,energy_nearest_dist_m,fitness_count_1000m,fitness_count_300m,fitness_count_500m,fitness_mean_dist_km_3,fitness_mean_dist_km_5,fitness_nearest_dist_m,hospitals_count_1000m,hospitals_count_300m,hospitals_count_500m,hospitals_mean_dist_km_3,hospitals_mean_dist_km_5,hospitals_nearest_dist_m,kindergartens_count_1000m,kindergartens_count_300m,kindergartens_count_500m,kindergartens_mean_dist_km_3,kindergartens_mean_dist_km_5,kindergartens_nearest_dist_m,medcenters_count_1000m,medcenters_count_300m,medcenters_count_500m,medcenters_mean_dist_km_3,medcenters_mean_dist_km_5,medcenters_nearest_dist_m,metro_count_1000m,metro_count_300m,metro_count_500m,metro_mean_dist_km_3,metro_mean_dist_km_5,metro_nearest_dist_m,parks_count_1000m,parks_count_300m,parks_count_500m,parks_mean_dist_km_3,parks_mean_dist_km_5,parks_nearest_dist_m,polyclinics_count_1000m,polyclinics_count_300m,polyclinics_count_500m,polyclinics_mean_dist_km_3,polyclinics_mean_dist_km_5,polyclinics_nearest_dist_m,restaurants_coffee_count_1000m,restaurants_coffee_count_300m,restaurants_coffee_count_500m,restaurants_coffee_mean_dist_km_3,restaurants_coffee_mean_dist_km_5,restaurants_coffee_nearest_dist_m,schools_count_1000m,schools_count_300m,schools_count_500m,schools_mean_dist_km_3,schools_mean_dist_km_5,schools_nearest_dist_m,supermarkets_count_1000m,supermarkets_count_300m,supermarkets_count_500m,supermarkets_mean_dist_km_3,supermarkets_mean_dist_km_5,supermarkets_nearest_dist_m,transport_count_1000m,transport_count_300m,transport_count_500m,transport_mean_dist_km_3,transport_mean_dist_km_5,transport_nearest_dist_m,universities_count_1000m,universities_count_300m,universities_count_500m,universities_mean_dist_km_3,universities_mean_dist_km_5,universities_nearest_dist_m,air_pm25_cold_night,air_pm25_cold_day,air_pm25_warm_night,air_pm25_warm_day,air_nearest_dist_m,district_crime_count,district_crime_index,district,house_type,condition,bathroom_type,furnished
300000,62.0,3,43.198427,76.884955,,1,5,,25,1.0,0,1,0,0.2,,20.666666,1,0,7.484196,27,1,7,0.3003496,0.35048336,182.10352,11,0,2,0.39809486,0.5397977,301.23694,6,0,3,0.35673508,0.5326248,301.95032,0,0,0,2.3710275,2.8476088,1840.0471,13,0,1,0.50495684,0.5476349,471.1272,0,0,0,3.7554872,4.0041523,3079.7998,14,1,6,0.3350341,0.38817745,243.10493,1,0,0,1.2057896,1.5703315,917.83636,0,0,0,3.8939009,4.1111345,3545.393,1,0,0,1.8104482,2.3029754,967.50214,3,0,1,0.6116793,0.98473155,306.0783,93,4,14,0.1946039,0.2314649,152.90018,6,2,2,0.336519,0.47520703,129.52953,28,7,12,0.18420552,0.2095197,160.1936,0,0,0,5.395508,7.4296975,1130.5465,0,0,0,1.099206,1.5432802,1076.8147,30.287748,56.388847,25.441359,40.176544,496.46854,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
250000,50.0,2,43.321429,76.9183,,5,5,,10,1.0,0,1,0,1.0,,25.0,0,1,7.509237,25,5,9,0.21273415,0.23741765,192.43896,4,3,3,0.21647844,0.51500434,199.8341,6,0,2,0.49788812,0.6429816,319.18515,0,0,0,4.93077,5.609236,3419.5818,4,2,2,0.34648407,0.6143011,129.48698,0,0,0,3.3039243,4.142688,2717.0396,16,2,6,0.23470797,0.29545498,104.84321,1,0,0,2.2534437,3.7398791,947.7839,0,0,0,7.0621557,7.8338337,5988.873,0,0,0,2.2737837,2.4491673,2042.9933,3,2,2,0.4474753,0.95855373,183.49475,32,10,22,0.14072351,0.1524724,120.4124,5,0,1,0.51857615,0.6456884,407.78616,14,4,6,0.1522179,0.18846822,143.99841,0,0,0,3.9244213,5.589868,2906.9956,0,0,0,6.52452,6.930127,6006.961,94.05421,64.59304,75.83155,38.51173,639.3324,1933.0,0.40944716,Жетысуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
280000,65.0,2,43.245195,76.89321,,5,5,,12,1.0,0,0,0,1.0,,32.5,0,1,3.5558872,31,2,8,0.22871779,0.28488678,132.42426,13,5,8,0.19162151,0.20524995,175.55939,31,4,9,0.15699363,0.20680071,85.01013,0,0,0,1.687654,2.4726503,1266.5186,10,2,2,0.3106376,0.4772444,98.88948,0,0,0,1.9405665,2.0041995,1848.3712,14,1,3,0.3880331,0.44799855,241.6282,5,0,0,0.6436742,0.7594952,506.00858,1,0,0,1.4879322,2.00853,827.9451,1,1,1,1.3527594,1.9028176,257.81677,1,0,1,1.0626975,1.3062375,314.97995,120,8,18,0.102342434,0.15261766,11.179889,8,1,3,0.38089833,0.4560299,193.69466,28,0,2,0.4096023,0.4598974,355.95557,0,0,0,4.1508446,5.639048,2828.6912,0,0,0,2.2024627,2.4211466,1741.8754,64.2627,58.82061,41.51845,39.404938,636.30664,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
250000,43.0,2,43.218948,76.865443,,1,4,,10,1.0,0,1,0,0.25,,21.5,1,0,6.915238,26,3,6,0.16971393,0.26185906,84.7258,7,1,1,0.55270785,0.67526937,272.5574,7,2,3,0.2540476,0.4232902,53.844048,0,0,0,1.5055733,1.9863222,1093.484,8,2,4,0.2552171,0.36721125,181.07642,0,0,0,2.7515643,3.2763124,1715.2666,17,2,7,0.19445135,0.2756155,131.85806,2,1,2,0.6911177,1.0555835,279.34164,1,0,0,1.4160484,1.9780425,785.3073,1,0,0,1.4594862,2.1153316,850.49756,2,1,1,0.7152588,1.1926596,171.45082,55,6,12,0.14073637,0.1823131,100.97385,8,0,2,0.38151103,0.46690345,313.69116,21,3,5,0.21711716,0.27965364,100.97385,0,0,0,4.468106,6.2802105,2938.9858,2,0,0,1.0114732,1.3460113,664.1938,52.998344,64.55879,36.858536,41.519135,519.6213,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
300000,60.2,2,43.213021,76.873896,,7,9,,14,1.0,0,1,0,0.7777778,,30.1,0,0,6.803916,24,1,8,0.2965085,0.32526425,203.79832,7,2,2,0.2609264,0.4106809,71.05072,12,1,3,0.30076388,0.4094756,178.95778,0,0,0,1.9530094,2.1629696,1750.6246,12,1,3,0.30782378,0.4653877,159.34444,0,0,0,2.976953,3.2951548,2547.6047,14,2,4,0.23504114,0.33685434,137.80879,2,0,0,0.94647163,1.135641,787.3109,0,0,0,2.127769,2.5489657,1735.6628,0,0,0,2.1633143,2.3602142,1801.0514,1,1,1,0.8731799,1.0691115,260.52017,54,7,14,0.17208783,0.19489922,155.58891,6,1,2,0.4322276,0.57585096,282.7104,26,3,7,0.19026817,0.2605554,130.23653,0,0,0,4.7035937,6.529788,2234.944,4,1,2,0.53460723,0.786047,291.14752,41.001957,55.02318,28.862276,36.989506,232.20535,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,unknown
220000,45.0,2,43.235705,76.829304,,2,5,,14,1.0,0,1,0,0.4,,22.5,0,0,8.825856,28,1,9,0.2757578,0.32099873,153.3656,3,0,1,0.6588461,0.86884755,397.13202,5,0,1,0.5186975,0.6792199,433.36563,0,0,0,2.2217674,3.2523901,1192.247,5,1,2,0.39175707,0.54223883,299.8192,0,0,0,2.2785041,2.3192046,2197.3164,22,2,3,0.31362393,0.39152026,195.9817,0,0,0,1.2327396,1.6231922,1043.0154,0,0,0,2.6974108,3.4970207,2259.7803,0,0,0,1.5938171,2.4167016,1204.5957,3,0,0,0.6137951,0.8643701,531.0926,47,5,13,0.099941954,0.13452595,94.13213,5,1,2,0.370007,0.5433272,219.53185,16,1,5,0.3284495,0.36909583,278.1132,0,0,0,4.479022,6.46553,2559.17,1,1,1,1.5763899,2.5973392,85.49462,68.53468,62.19387,45.778145,42.544445,369.11407,3010.0,0.63757676,Ауэзовский район,unknown,unknown,unknown,unknown
230000,55.0,2,43.206521283019,76.835870096956,,4,5,,7,1.0,0,1,0,0.8,,27.5,0,0,9.672566,15,2,5,0.22417025,0.32758978,114.952805,2,1,1,0.7235782,0.9758547,123.411,2,0,0,0.828873,0.97254884,704.74854,0,0,0,2.3719423,3.2522125,1708.9623,3,0,0,0.6053872,0.84953755,569.6328,0,0,0,2.7285264,3.1974387,1098.8538,29,4,5,0.21651772,0.26000583,137.42944,1,1,1,0.8937542,1.4231774,118.887566,0,0,0,2.474547,3.6540947,1105.4072,0,0,0,2.3477926,2.486842,2248.4128,0,0,0,1.2425956,1.539164,1056.8531,31,3,6,0.19573723,0.25156793,121.06452,3,0,0,0.8692477,0.9508896,701.53314,13,2,2,0.26559427,0.446203,57.666126,0,0,0,5.0641704,7.599068,4633.9663,0,0,0,2.6335871,2.865046,1684.0875,46.91041,62.52739,35.009525,41.16352,816.52966,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,частично
220000,36.0,1,43.196501,76.874301,,1,5,,5,1.0,0,1,0,0.2,,36.0,1,0,8.154729,18,2,5,0.24290895,0.32339612,211.13048,9,0,1,0.541855,0.5720317,445.37778,5,0,0,0.5673141,0.7001903,556.15173,0,0,0,2.8481822,3.1435099,2632.0183,8,0,0,0.58315635,0.6198699,545.8671,0,0,0,3.7394547,4.249309,2259.2017,21,4,5,0.251738,0.29027006,246.99597,2,0,0,1.290944,1.7469442,680.55396,0,0,0,3.599827,4.059142,3290.4167,0,0,0,1.8762653,2.4699967,1244.0416,3,0,0,0.6087402,1.0921193,591.627,35,0,3,0.4643697,0.48218814,395.40295,5,1,3,0.3637031,0.56114256,270.83548,15,1,2,0.3903082,0.48008,138.88565,0,0,0,5.449896,7.63812,2010.8983,2,0,0,1.2597653,1.6294672,948.23083,40.165062,55.810486,31.0,43.148148,628.6006,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
600000,51.0,2,43.214873428485,76.940383144742,,,,,3,1.0,1,0,23,,,25.5,0,0,4.483138,11,0,0,0.6024789,0.6655994,591.54645,3,2,2,0.34777108,0.65931284,45.922764,0,0,0,1.3388349,1.5461521,1182.2745,0,0,0,3.270175,3.6955123,2670.4436,8,4,4,0.07842521,0.23763621,9.081102,0,0,0,2.0222402,2.1235006,1591.4559,12,1,4,0.35301653,0.4206309,234.7918,0,0,0,2.3130867,2.7112749,1067.3091,0,0,0,3.2078993,3.6282508,3078.0334,1,0,0,1.596016,1.9044464,985.212,0,0,0,2.052559,2.39246,1350.617,40,7,7,0.06736446,0.095849834,16.501888,2,0,0,1.000218,1.4126565,818.0942,2,1,1,0.63079816,0.87566525,176.19206,0,0,0,5.905549,8.268509,3721.7087,1,0,0,1.6140143,1.8302864,964.203,43.714073,72.46007,19.808756,23.960012,682.6752,2504.0,0.5303961,Медеуский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
200000,47.0,1,43.243967,76.810421,,3,9,,13,1.0,0,1,0,0.33333334,,47.0,0,0,10.164206,14,0,2,0.45172963,0.5318281,354.95435,3,0,0,0.6876673,0.9573692,680.2906,5,0,2,0.4892603,0.6060102,369.58188,0,0,0,3.7062626,4.207703,2952.7053,2,0,1,0.95498836,1.224352,480.917,0,0,0,1.51979,1.5797257,1497.2122,28,1,3,0.40951088,0.45630938,280.88657,1,1,1,1.2478285,1.4585401,277.1825,0,0,0,4.373007,5.129798,3789.4915,0,0,0,2.8946908,3.5588427,1594.2079,0,0,0,1.3209507,1.6698023,1166.7195,32,2,10,0.19931291,0.29018456,28.658703,3,0,0,0.7015164,0.8730019,509.8154,12,1,3,0.32599795,0.40991646,258.12506,0,0,0,5.099213,7.121922,2998.6365,0,0,0,2.9863863,4.156752,1699.8562,79.17543,69.09808,49.426785,43.70741,590.4539,3411.0,0.7225164,Алатауский район,unknown,"свежий ремонт, новая мебель",совмещен,частично
340000,48.0,2,43.252317525564,76.896021425534,,13,13,,7,1.0,1,0,14,1.0,,24.0,0,1,3.1707952,24,3,5,0.21936038,0.28698212,124.103,14,1,2,0.35709503,0.49145016,5.843887,25,5,8,0.17060198,0.22048855,125.390656,0,0,0,1.9089168,2.7116544,1193.48,7,1,3,0.38777366,0.5762533,287.5728,0,0,0,2.1840649,2.3333268,1907.8456,11,0,1,0.4969021,0.6147661,353.0894,6,1,1,0.5033915,0.6797594,162.02042,0,0,0,2.0156384,2.467566,1546.5262,1,0,0,1.6741886,2.148449,962.48987,0,0,0,1.1753712,1.322561,1056.9803,71,8,21,0.13407077,0.16099577,60.949665,6,0,1,0.57097626,0.63878024,407.00128,21,2,8,0.15577379,0.2395024,15.270548,0,0,0,4.27651,5.645753,3166.4956,0,0,0,2.2170353,2.3643627,2195.0718,64.2627,58.82061,41.51845,39.404938,834.06006,4721.0,1.0,Алмалинский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
170000,35.0,1,43.35774,76.988926,,5,5,,11,1.0,0,1,0,1.0,,35.0,0,1,12.229145,15,3,7,0.07522619,0.18950076,31.711273,1,0,0,1.5970764,2.2108364,760.24945,0,0,0,2.0765107,2.3001375,1779.0157,0,0,0,6.5379024,8.763318,1211.8734,2,0,1,0.9590578,1.2936158,467.96915,0,0,0,4.247557,4.413757,4044.7961,9,1,3,0.39676082,0.4513477,216.90863,0,0,0,8.207527,9.033018,7260.896,0,0,0,11.288396,12.184573,10277.742,0,0,0,2.7737195,3.403303,2436.8232,2,0,0,1.0685658,1.3823951,799.7322,19,5,6,0.07241822,0.120026425,56.96731,2,0,0,1.0491585,1.3361913,742.5931,7,1,3,0.30452758,0.43074715,81.01007,0,0,0,2.145669,3.9968817,2103.617,0,0,0,5.0531745,7.550073,1394.2924,82.898186,53.302803,70.97964,33.655556,724.22107,2253.0,0.4772294,Турксибский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
300000,52.0,2,43.24025,76.827031,,2,5,,9,1.0,0,1,0,0.4,,26.0,0,0,8.897363,24,3,10,0.17498337,0.22575699,153.27043,2,0,0,0.9160621,1.0696081,655.163,5,0,2,0.5601782,0.7037836,408.66238,0,0,0,2.6858869,3.6289465,1697.3038,6,1,3,0.32273844,0.51761454,236.51712,0,0,0,2.3344595,2.3507628,2280.0166,26,1,4,0.30243137,0.38533396,24.3013,2,0,0,0.89382106,1.5395954,736.22565,0,0,0,3.121741,3.8279839,2797.3428,0,0,0,1.9695001,2.7832973,1400.6991,3,2,2,0.48220968,0.8682058,220.71162,48,5,13,0.16446973,0.21335112,100.904686,6,1,1,0.53162324,0.6848065,296.49823,17,3,5,0.21218407,0.2891761,100.904686,0,0,0,4.599521,6.473087,2583.3835,1,0,1,1.8336309,2.9257705,465.97522,30.370975,30.466843,12.01266,13.839461,317.83627,3010.0,0.63757676,Ауэзовский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
200000,53.0,2,43.308565318862,76.936918008939,,4,6,,5,1.0,1,0,3,0.6666667,,26.5,0,0,5.9582233,16,1,2,0.35312432,0.43119195,220.76125,1,0,0,1.3918684,1.7272192,888.4297,2,0,2,0.71083164,1.1302516,474.24503,0,0,0,3.336799,4.5428867,1546.2251,2,0,1,0.8008265,1.01891,488.73395,0,0,0,2.3838809,2.942429,2356.6282,11,2,4,0.27385923,0.3550188,184.36649,0,0,0,2.7597106,3.4342208,1307.4194,0,0,0,5.3157787,6.172305,4212.5044,0,0,0,1.7770535,2.3095198,1043.5414,1,0,0,1.4393139,1.7676783,888.4297,34,4,12,0.13844828,0.2065046,69.5832,2,0,0,0.90444654,1.0482365,696.9792,10,2,3,0.31195495,0.39617962,191.6632,0,0,0,3.689741,5.189729,3449.0103,0,0,0,4.9448037,5.3262253,4403.993,43.166496,29.32968,16.468376,13.406875,471.38242,2253.0,0.4772294,Турксибский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
220000,42.0,1,43.237603,76.903388,,1,4,,11,1.0,0,0,0,0.25,,42.0,1,0,3.2090576,38,4,11,0.15857719,0.206803,94.9624,17,2,7,0.18886507,0.26081634,89.04116,22,4,9,0.15042722,0.23466447,15.150545,1,0,0,1.2956578,1.9930714,781.013,12,1,3,0.38214755,0.49177557,296.07318,9,0,0,0.7791252,0.8362166,698.987,14,0,1,0.48623338,0.5280452,378.66425,2,0,0,0.9589146,1.1131805,771.4694,1,0,1,1.2416198,1.7806776,482.21463,2,0,0,1.0590147,1.3409542,923.1656,0,0,0,1.106979,1.3925776,1000.2012,140,19,58,0.10574547,0.1322187,49.696423,6,0,0,0.601048,0.68704104,536.10333,35,2,7,0.15861703,0.23862109,50.80187,0,0,0,4.200546,5.989096,3741.133,1,0,0,1.3495604,1.6199675,584.8497,61.492588,71.196526,39.727383,44.533333,315.7665,2909.0,0.616183,Бостандыкский район,unknown,без ремонта,разделен,полностью
400000,100.0,3,43.229843349347,76.929892169311,,1,5,,8,1.0,0,0,0,0.2,,33.333332,1,0,2.827728,20,1,4,0.30466628,0.3887429,204.07658,22,2,4,0.21374103,0.32665288,87.26855,2,0,0,0.8606521,0.957087,727.7576,0,0,0,2.6046863,2.7926948,2292.4685,24,1,5,0.34285626,0.3695959,242.31137,0,0,0,1.3378404,1.364904,1273.823,14,6,7,0.15852448,0.19358592,90.712326,1,0,0,1.3636625,1.560129,776.4082,0,0,0,1.6308793,2.103234,1270.3466,2,0,1,0.79028076,1.0193917,487.38324,3,0,0,0.55299413,0.8825559,550.5357,146,15,35,0.10895719,0.11803625,93.47742,3,1,2,0.52442145,0.7983655,200.59558,27,3,7,0.24667877,0.29221258,178.26086,0,0,0,4.991175,7.15152,3992.2825,3,0,0,0.7531021,0.97093713,599.53174,46.841995,62.729614,32.925594,39.93889,390.4613,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,полностью
300000,75.0,2,43.244519010079,76.853711771544,,7,12,,11,1.0,1,1,3,0.5833333,,37.5,0,0,6.686019,15,3,5,0.21976857,0.28542262,155.33984,2,1,1,0.80576366,1.0898751,190.97003,0,0,0,1.1219902,1.1625217,1036.7653,0,0,0,2.4276478,3.1448092,1928.9197,5,1,2,0.45803118,0.65494126,145.77469,0,0,0,3.4352922,3.882297,1317.5542,4,0,0,0.6147182,0.7592203,582.57935,0,0,0,1.6383234,1.9012202,1450.1194,0,0,0,2.1097806,2.66579,1910.5889,0,0,0,2.19204,2.6761098,1978.8848,0,0,0,1.7838454,1.9185367,1622.3701,45,11,15,0.1901205,0.20655085,157.52621,2,0,0,0.9315589,1.1098729,688.5827,12,7,8,0.11880755,0.13966925,77.730515,1,0,1,4.191216,5.473771,372.76224,1,0,0,1.978134,2.591589,885.34784,67.306656,65.13607,41.719162,41.236874,670.7701,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
390000,40.0,1,43.234454747257,76.891207696317,,7,13,,6,1.0,1,0,14,0.53846157,,40.0,0,0,4.2191243,27,3,8,0.18314257,0.25643224,128.91585,19,5,8,0.183169,0.21184626,144.11136,27,2,9,0.223631,0.28892413,58.489048,0,0,0,1.7291913,2.135902,1154.355,20,2,5,0.22955531,0.3239286,73.820465,0,0,0,1.6563896,1.6765121,1625.2834,14,2,4,0.2841944,0.35940146,178.66095,2,0,0,1.0039959,1.1927865,840.343,1,0,0,1.2836113,1.7931923,679.5693,0,0,0,1.6969479,2.034155,1084.4968,0,0,0,1.3557516,1.5180622,1031.7645,138,20,39,0.09677675,0.109904274,68.4034,7,2,3,0.30877867,0.5112559,235.35298,46,7,11,0.10715006,0.1360557,63.937157,0,0,0,4.105493,5.797729,2906.698,0,0,0,1.8924865,2.1726198,1515.2352,61.492588,71.196526,39.727383,44.533333,747.3388,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
270000,65.0,3,43.221497,76.784343,,4,10,,12,1.0,1,0,44,0.4,,21.666666,0,0,12.7601795,16,2,5,0.26404172,0.34442714,195.3026,7,0,0,0.75274205,0.79031336,690.5723,5,3,3,0.24298927,0.4430549,225.18887,1,0,0,3.6649246,4.9821525,892.16815,10,3,4,0.09025288,0.27764484,50.588234,0,0,0,1.5819261,1.6391069,1415.5587,56,0,9,0.38911307,0.39516765,385.47092,0,0,0,1.5446936,1.9565039,1517.0236,0,0,0,5.72057,6.8418307,4372.6606,0,0,0,3.081827,4.087881,2007.8323,1,0,0,2.0761511,2.7025673,954.07275,44,7,13,0.15635014,0.20154333,11.140271,3,0,0,0.9102766,1.0828494,888.3496,18,1,2,0.35995734,0.49182212,146.3379,0,0,0,5.7507124,8.403136,1310.7284,0,0,0,5.054478,5.901929,3932.7832,75.10281,70.379234,51.631546,42.51543,30.22431,1408.0,0.29824188,Наурызбайский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
300000,60.0,3,43.233846,76.868821,,3,4,,49,1.0,0,1,0,0.75,,20.0,0,0,5.8537984,22,2,5,0.23392451,0.332681,142.29688,8,1,1,0.4727695,0.541893,268.57794,11,2,5,0.2523774,0.31406605,162.22646,0,0,0,1.9267973,2.3277705,1059.8014,6,1,1,0.4386458,0.5346295,226.06413,0,0,0,2.6455467,2.9885838,1034.433,14,2,5,0.24397306,0.28979802,186.16527,1,0,0,1.0590568,1.2469878,868.1754,2,0,1,0.8447846,1.618535,394.2609,0,0,0,1.7291849,2.287748,1377.9592,0,0,0,1.4785647,1.7433258,1009.7303,74,9,14,0.14490847,0.17080195,118.532524,6,0,1,0.6401526,0.7549246,487.59927,20,1,4,0.34769726,0.40666208,199.7516,0,0,0,4.2939405,5.6208243,1492.522,0,0,0,2.1019194,2.282881,1900.6002,50.61359,56.709408,38.75389,40.871605,374.7122,3010.0,0.63757676,Ауэзовский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
320000,60.0,3,43.233157,76.865344,,4,4,,9,1.0,0,1,0,1.0,,20.0,0,1,6.1426587,19,1,5,0.29102203,0.3379458,217.08264,8,0,2,0.5581165,0.6628091,470.1485,10,3,5,0.22633682,0.32150862,147.5242,1,0,0,1.7187126,2.2799027,806.9285,8,1,2,0.47940332,0.606024,269.17947,1,0,0,2.739364,3.1565492,747.2623,14,4,7,0.16121385,0.2115664,104.18908,1,0,0,1.0497733,1.2883316,737.11847,1,0,1,0.8495428,1.6262192,337.66852,0,0,0,1.5068506,2.2391424,1107.6232,1,0,0,1.4120209,1.7733288,749.946,70,5,14,0.26844168,0.27693686,261.86572,5,1,2,0.42882887,0.57917184,207.2001,15,2,3,0.23871379,0.36859995,141.33784,0,0,0,4.279184,5.65559,1421.2456,0,0,0,2.0804403,2.2457073,1902.498,50.61359,56.709408,38.75389,40.871605,110.61217,3010.0,0.63757676,Ауэзовский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
230000,57.0,2,43.21000334923,76.783823252669,,6,9,,13,1.0,1,1,21,0.6666667,,28.5,0,0,13.230102,18,0,2,0.5157901,0.53991777,494.05533,5,0,0,0.58651847,0.6730572,574.3567,2,0,1,0.7261612,1.024396,399.4818,1,0,0,3.6907346,5.313637,516.6235,9,1,3,0.36101845,0.44087574,294.35083,0,0,0,2.6299005,2.6974545,2598.0798,6,1,2,0.38272238,0.5290798,238.02528,0,0,0,2.1952057,2.4697375,1376.1364,0,0,0,5.930595,7.1269593,4434.351,1,0,0,2.9897373,3.9709334,892.7868,1,0,0,2.2675998,2.6876285,762.9856,40,6,24,0.10448838,0.13027374,86.53406,4,0,1,0.7246704,0.8741633,310.65808,11,0,4,0.43882164,0.46529633,364.08447,0,0,0,6.313006,8.700791,2512.0527,0,0,0,5.5018263,6.2395716,4645.83,28.319292,35.51779,11.007646,15.277177,763.5906,1408.0,0.29824188,Наурызбайский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
1000000,125.0,3,43.225810616341,76.938831949417,,9,19,,8,1.0,1,0,79,0.47368422,,41.666668,0,0,3.2605247,14,2,5,0.2066772,0.29753974,120.28979,18,5,10,0.19692682,0.22764267,180.62906,2,2,2,0.53850013,0.8586406,92.44391,0,0,0,3.230012,3.3671904,3031.6602,19,4,7,0.19158857,0.24354067,173.35854,0,0,0,1.7833655,1.846231,1511.6498,14,1,4,0.35568792,0.40447187,265.6038,1,0,0,1.531137,1.9487731,942.47186,0,0,0,2.1015718,2.5849266,1897.9083,2,0,0,0.9622077,1.1453722,880.1754,1,0,0,1.1415673,1.4544756,633.10645,121,8,26,0.11076316,0.14905302,88.36755,1,0,0,1.0436115,1.169043,925.47064,23,1,5,0.32093787,0.38658586,190.21149,0,0,0,5.4704933,7.67044,4213.6216,0,0,0,1.2545993,1.3314018,1153.1604,46.841995,62.729614,32.925594,39.93889,737.2354,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
300000,57.0,3,43.195614,76.905607,,2,5,,14,1.0,0,1,0,0.4,,19.0,0,0,7.0197606,22,4,9,0.20674121,0.2670517,125.50517,3,0,0,0.8683335,0.94153345,682.54083,0,0,0,1.1254822,1.2195276,1020.0481,0,0,0,2.2250128,3.342449,1649.458,5,1,2,0.4125415,0.5448063,252.6567,0,0,0,3.7408073,3.89597,3013.1074,19,0,3,0.39891818,0.46825707,325.52408,0,0,0,1.578022,2.1311183,1068.6934,0,0,0,4.907045,4.9780393,4808.1216,0,0,0,1.5575079,2.3055322,1194.5077,0,0,0,1.8140949,2.064512,1078.2142,43,6,14,0.11321606,0.13389735,103.66615,5,1,2,0.50666666,0.6916756,189.93097,14,3,5,0.20992245,0.2601722,105.27587,0,0,0,5.605697,7.951266,1024.5337,0,0,0,1.8284549,2.1811006,1573.6799,33.36759,57.787766,30.538322,39.45679,308.83673,2909.0,0.616183,Бостандыкский район,unknown,unknown,совмещен,полностью
550000,65.0,2,43.225764130221,76.938892672944,,7,19,,9,1.0,1,0,79,0.36842105,,32.5,0,0,3.2661417,14,2,5,0.20569468,0.2953028,114.2981,18,5,10,0.19991048,0.23144282,182.79823,2,2,2,0.5388149,0.8593549,95.4484,0,0,0,3.2351222,3.3715608,3032.7888,19,4,7,0.19619781,0.24837837,180.46884,0,0,0,1.7811098,1.8430719,1513.8661,15,1,4,0.35902622,0.40447158,267.90393,1,0,0,1.533346,1.9528708,935.75415,0,0,0,2.1071632,2.5903783,1904.6857,2,0,0,0.9647018,1.1483483,885.032,1,0,0,1.1476389,1.4598646,637.2302,118,8,26,0.113100864,0.14979699,90.59523,1,0,0,1.0438212,1.1692058,932.5996,23,1,5,0.32375255,0.38917205,197.10591,0,0,0,5.474559,7.675182,4214.3843,0,0,0,1.258184,1.3358941,1160.0331,46.841995,62.729614,32.925594,39.93889,744.2016,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
